id,log
70,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=modern avrupa,saat=19)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,gün=cumartesi)', 'S: teklif_et(restoran=restaurant alimentum,restoran=darrys cookhouse and wine shop,restoran=the river bar steakhouse and grill)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=restaurant alimentum)', 'S: onaylandı(restaurant alimentum)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02126661155)', 'K: iste(puan)', 'S: bilgilendir(puan=3)', 'K: veda_et()', 'S: veda_et()']"
71,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=fark etmez)', 'S: iste(gün)', 'K: bilgilendir(gün=çarşamba)', 'S: iste(saat)', 'K: bilgilendir(saat=13)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=pipasha restaurant)', 'K: seç(restoran=pipasha restaurant)', 'S: onaylandı(pipasha restaurant)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02123850278)', 'K: veda_et()', 'S: veda_et()']"
72,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=çin,gün=pazar,saat=fark etmez,fiyat=fark etmez)', 'S: iste(yer)', 'K: bilgilendir(yer=fark etmez)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=4)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=charlie chan)', 'K: alternatif_sor()', 'S: teklif_et(restoran=jinling noodle bar,restoran=rice house,restoran=ugly duckling)', 'K: seç(restoran=rice house)', 'S: onaylandı(rice house)', 'K: veda_et()', 'S: veda_et()']"
73,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=4,fiyat=pahalı)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin,yer=avrupa yakası,saat=17)', 'S: iste(gün)', 'K: bilgilendir(gün=salı)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=ugly duckling)', 'K: seç(restoran=the good luck çin food takeaway)', 'S: onaylandı(the good luck çin food takeaway)', 'K: veda_et()', 'S: veda_et()']"
74,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=cumartesi)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=doğu asya,kişi sayısı=2)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,fiyat=fark etmez)', 'S: teklif_et(restoran=j restaurant,restoran=saigon city,restoran=kymmoy)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=j restaurant)', 'S: onaylandı(j restaurant)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=0212118614)', 'K: iste(puan)', 'S: bilgilendir(puan=4)', 'K: tekrar_sor()', 'S: bilgilendir(puan=4)', 'K: veda_et()', 'S: veda_et()']"
75,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=çin)', 'S: iste(yer)', 'K: bilgilendir(yer=fark etmez,kişi sayısı=1)', 'S: iste(gün)', 'K: bilgilendir(gün=çarşamba,fiyat=pahalı)', 'S: iste(saat)', 'K: bilgilendir(saat=19)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=ugly duckling)', 'K: alternatif_sor()', 'S: teklif_et(restoran=hakka,restoran=peking restaurant,restoran=the hotpot)', 'K: seç(restoran=the hotpot)', 'S: onaylandı(the hotpot)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02127359953)', 'K: veda_et()', 'S: veda_et()']"
76,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı,mutfak=meksika,saat=18,kişi sayısı=4)', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
77,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=çarşamba,saat=19)', 'S: iste(mutfak)', 'K: tekrar_sor()', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=uluslararası,fiyat=orta,yer=avrupa yakası,kişi sayısı=2)', 'S: teklif_et(restoran=the varsity restaurant)', 'K: tekrar_sor()', 'S: teklif_et(restoran=the varsity restaurant)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=the varsity restaurant)', 'S: onaylandı(the varsity restaurant)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02122846882,puan=3)', 'K: veda_et()', 'S: veda_et()']"
78,"['K: selam_ver()', 'S: iste(amaç)', 'K: tekrar_sor()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=orta,yer=anadolu yakası,saat=14,gün=fark etmez)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=modern avrupa)', 'S: teklif_et(restoran=de luca cucina and bar,restoran=riverside brasserie)', 'K: reddet()', 'S: veda_et()']"
79,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,fiyat=pahalı,saat=20)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=1)', 'S: iste(gün)', 'K: bilgilendir(gün=perşembe)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=tandoori palace)', 'K: reddet()', 'S: veda_et()']"
80,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=fark etmez,fiyat=ucuz)', 'S: iste(yer)', 'K: bilgilendir(yer=fark etmez)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=2)', 'S: iste(gün)', 'K: bilgilendir(gün=salı,saat=15)', 'S: teklif_et(restoran=pizza hut city centre,restoran=the missing sock,restoran=charlie chan)', 'K: alternatif_sor()', 'S: teklif_et(restoran=ask restaurant,restoran=kohinoor,restoran=rice house)', 'K: seç(restoran=kohinoor)', 'S: onaylandı(kohinoor)', 'K: tekrar_sor()', 'S: onaylandı(kohinoor)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02162239302)', 'K: veda_et()', 'S: veda_et()']"
81,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=cumartesi,mutfak=italyan,fiyat=pahalı)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası,saat=13)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=4)', 'S: teklif_et(restoran=stazione restaurant and coffee bar,restoran=frankie and bennys,restoran=clowns cafe)', 'K: seç(restoran=clowns cafe)', 'S: onaylandı(clowns cafe)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02169863381,puan=4)', 'K: veda_et()', 'S: veda_et()']"
82,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=çin)', 'S: iste(yer)', 'K: bilgilendir(yer=fark etmez)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=2,gün=perşembe)', 'S: iste(saat)', 'K: bilgilendir(saat=18)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=charlie chan)', 'K: seç(restoran=charlie chan)', 'S: onaylandı(charlie chan)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02166078163)', 'K: veda_et()', 'S: veda_et()']"
83,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=orta)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=ingiliz)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası,kişi sayısı=4)', 'S: teklif_et(restoran=the oak bistro,restoran=cotto)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
84,"['S: iste(amaç)', 'K: tekrar_sor()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=2,mutfak=çin,saat=16,fiyat=pahalı)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası)', 'S: teklif_et(restoran=hakka,restoran=sesame restaurant and bar)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=hakka)', 'S: onaylandı(hakka)', 'K: veda_et()', 'S: veda_et()']"
85,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=4,yer=avrupa yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=fark etmez)', 'S: iste(gün)', 'K: bilgilendir(gün=cuma)', 'S: iste(saat)', 'K: bilgilendir(saat=fark etmez,fiyat=orta)', 'S: teklif_et(restoran=restaurant alimentum,restoran=jinling noodle bar,restoran=the varsity restaurant)', 'K: seç(restoran=jinling noodle bar)', 'S: onaylandı(jinling noodle bar)', 'K: veda_et()', 'S: veda_et()']"
86,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası,mutfak=kore)', 'S: bilgilendir(işlem başarısız)', 'K: değiştir(mutfak=fark etmez)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=3,gün=pazar)', 'S: iste(saat)', 'K: bilgilendir(saat=19)', 'S: teklif_et(restoran=pizza hut city centre,restoran=curry garden,restoran=pizza hut cherry hinton)', 'K: alternatif_sor()', 'S: teklif_et(restoran=taj tandoori,restoran=stazione restaurant and coffee bar,restoran=curry prince)', 'K: reddet()', 'S: veda_et()']"
87,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=avrupa,fiyat=pahalı,yer=anadolu yakası,saat=17)', 'S: teklif_et(restoran=city stop restaurant,restoran=cambridge lodge restaurant)', 'K: reddet()', 'S: veda_et()']"
88,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı,saat=15,gün=pazartesi,mutfak=hint,yer=anadolu yakası)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=3)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=tandoori palace)', 'K: alternatif_sor()', 'S: teklif_et(restoran=the golden curry,restoran=maharajah tandoori restaurant,restoran=india house)', 'K: seç(restoran=india house)', 'S: onaylandı(india house)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02166482675,puan=4)', 'K: veda_et()', 'S: veda_et()']"
89,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı,gün=fark etmez,yer=anadolu yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,kişi sayısı=2)', 'S: iste(saat)', 'K: bilgilendir(saat=15)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=tandoori palace)', 'K: reddet()', 'S: veda_et()']"
90,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=fark etmez,kişi sayısı=3)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,gün=fark etmez,fiyat=pahalı)', 'S: iste(saat)', 'K: bilgilendir(saat=12)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=chiquito restaurant bar)', 'K: tekrar_sor()', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=chiquito restaurant bar)', 'K: reddet()', 'S: veda_et()']"
91,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=hint)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,fiyat=pahalı)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=3)', 'S: iste(gün)', 'K: bilgilendir(gün=pazar)', 'S: iste(saat)', 'K: bilgilendir(saat=18)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=pipasha restaurant)', 'K: alternatif_sor()', 'S: teklif_et(restoran=saffron brasserie,restoran=curry queen,restoran=sitar tandoori)', 'K: reddet()', 'S: veda_et()']"
92,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=cumartesi,saat=14)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin,fiyat=pahalı)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=4)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=ugly duckling)', 'K: seç(restoran=ugly duckling)', 'S: onaylandı(ugly duckling)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02127951968)', 'K: iste(puan)', 'S: bilgilendir(puan=3)', 'K: veda_et()', 'S: veda_et()']"
93,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=fark etmez,kişi sayısı=2,mutfak=doğu asya,gün=fark etmez)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,fiyat=pahalı)', 'S: teklif_et(restoran=saigon city,restoran=kymmoy)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=kymmoy)', 'S: onaylandı(kymmoy)', 'K: veda_et()', 'S: veda_et()']"
94,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,saat=18)', 'S: iste(kişi sayısı)', 'K: tekrar_sor()', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=3)', 'S: iste(gün)', 'K: bilgilendir(gün=cumartesi)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=curry prince)', 'K: seç(restoran=curry prince)', 'S: onaylandı(curry prince)', 'K: veda_et()', 'S: veda_et()']"
95,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=ispanyol,fiyat=ucuz,saat=fark etmez,yer=anadolu yakası)', 'S: teklif_et(restoran=la raza)', 'K: reddet()', 'S: veda_et()']"
96,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı,kişi sayısı=4)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,yer=avrupa yakası,saat=15)', 'S: iste(gün)', 'K: bilgilendir(gün=çarşamba)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=pipasha restaurant)', 'K: reddet()', 'S: veda_et()']"
97,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=avrupa yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=1)', 'S: iste(gün)', 'K: bilgilendir(gün=perşembe)', 'S: iste(saat)', 'K: bilgilendir(saat=17)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=jinling noodle bar)', 'K: reddet()', 'S: veda_et()']"
98,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=cuma,mutfak=fark etmez,saat=12)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası,kişi sayısı=2)', 'S: teklif_et(restoran=pizza hut city centre,restoran=curry garden,restoran=pizza hut cherry hinton)', 'K: seç(restoran=pizza hut city centre)', 'S: onaylandı(pizza hut city centre)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02161101612)', 'K: iste(puan)', 'S: bilgilendir(puan=3)', 'K: veda_et()', 'S: veda_et()']"
99,"['K: tekrar_sor()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=fark etmez,yer=fark etmez,kişi sayısı=2)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=ingiliz)', 'S: iste(saat)', 'K: bilgilendir(saat=15,fiyat=pahalı)', 'S: teklif_et(restoran=fitzbillies restaurant,restoran=graffiti,restoran=grafton hotel restaurant)', 'K: alternatif_sor()', 'S: teklif_et(restoran=travellers rest,restoran=the cambridge chop house,restoran=midsummer house restaurant)', 'K: seç(restoran=midsummer house restaurant)', 'S: onaylandı(midsummer house restaurant)', 'K: veda_et()', 'S: veda_et()']"
